trayectoria,S_T
9402,959.926
9403,899.538
9404,1568.24
9405,1217.9
9406,890.724
9407,649.537
9408,908.893
9409,1017.78
9410,922.964
9411,1292.59
9412,1265.59
9413,1194.64
9414,956.943
9415,765.659
9416,1046.16
9417,1072.71
9418,785.956
9419,849.882
9420,1006.01
9421,1091.72
9422,997.619
9423,992.899
9424,787.824
9425,992.596
9426,1224.54
9427,926.325
9428,1076.76
9429,1161.46
9430,1034.34
9431,942.832
9432,1161.32
9433,1223.33
9434,855.303
9435,1228.68
9436,1096.08
9437,944.779
9438,1136.66
9439,608.888
9440,1391.21
9441,903.093
9442,1188.42
9443,1018.72
9444,765.613
9445,1085.32
9446,876.381
9447,1206.91
9448,1332.58
9449,752.676
9450,1068.08
9451,962.603
9452,864.449
9453,1302.15
9454,716.257
9455,605.674
9456,981.665
9457,1335.41
9458,935.675
9459,1155.24
9460,1348.04
9461,1014.04
9462,913.88
9463,906.961
9464,798.997
9465,845.292
9466,1089.88
9467,878.527
9468,1289.05
9469,713.198
9470,1068.17
9471,1193.86
9472,1073.62
9473,846.822
9474,684.125
9475,1232.95
9476,796.924
9477,1159.61
9478,897.879
9479,941.392
9480,1610.85
9481,1040.81
9482,1240.31
9483,801.303
9484,790.835
9485,1079.67
9486,845.572
9487,949.114
9488,989.178
9489,1300.72
9490,924.139
9491,1028.98
9492,827.079
9493,1029.81
9494,1022.76
9495,1395.3
9496,743.328
9497,919.808
9498,1067.12
9499,939.65
9500,1060.58
9501,1196.53
9502,798.734
9503,1101.63
9504,1520.08
9505,845.465
9506,1437.31
9507,884.621
9508,1327.66
9509,759.748
9510,1013.51
9511,861.417
9512,869.523
9513,985.114
9514,1002.36
9515,1472.32
9516,1304.4
9517,1123.66
9518,1445.57
9519,1292.68
9520,906.371
9521,753.915
9522,1028.86
9523,792.708
9524,1192.5
9525,1210.53
9526,978.214
9527,944.156
9528,1256.06
9529,971.605
9530,1260.29
9531,1471.34
9532,1883.15
9533,870.829
9534,1128.13
9535,944.963
9536,1038.34
9537,1167.81
9538,1137.45
9539,1257.36
9540,1064.89
9541,743.591
9542,1299.44
9543,928.908
9544,1023.81
9545,1627.68
9546,876.982
9547,946.544
9548,958.161
9549,718.548
9550,1208.24
9551,867.553
9552,842.265
9553,841.195
9554,1085.93
9555,843.616
9556,912.122
9557,1412.59
9558,1207.43
9559,1502.42
9560,908.42
9561,1099.76
9562,1361.26
9563,1080.5
9564,1163.23
9565,1242.54
9566,1551.46
9567,1171.75
9568,1229.67
9569,727.782
9570,931.656
9571,1409.19
9572,1090.29
9573,985.031
9574,1185.71
9575,1051.02
9576,1266.51
9577,1261.95
9578,1292.23
9579,1266.25
9580,1158.96
9581,1480.89
9582,958.109
9583,871.654
9584,750.218
9585,1191.71
9586,683.484
9587,834.847
9588,1357.85
9589,1215.58
9590,1089.15
9591,977.991
9592,1182.84
9593,940.046
9594,955.977
9595,1297.3
9596,1129.03
9597,951.878
9598,938.781
9599,1366.52
9600,927.776
9601,965.027
9602,1095.43
9603,888.139
9604,1362.52
9605,1215.6
9606,999.307
9607,873.35
9608,1142.55
9609,1145.07
9610,915.922
9611,832.265
9612,1188.14
9613,1222.64
9614,1119.7
9615,1135.77
9616,1195.49
9617,1051.15
9618,872.331
9619,753.187
9620,1448.14
9621,1465.54
9622,1173.45
9623,946.68
9624,977.57
9625,1282.92
9626,1377.17
9627,655.596
9628,1223.34
9629,1189.24
9630,857.527
9631,1088.64
9632,934.776
9633,1272.73
9634,1444.84
9635,1543.91
9636,943.084
9637,896.676
9638,841.469
9639,714.739
9640,1193.16
9641,953.033
9642,1557.12
9643,968.955
9644,634.168
9645,1006.92
9646,832.38
9647,1260.31
9648,1113.73
9649,1249.54
9650,882.807
9651,966.836
9652,979.493
9653,999.413
9654,1393.02
9655,1285.14
9656,1284.46
9657,1075.31
9658,961.958
9659,1067.65
9660,1093.61
9661,1399.23
9662,928.112
9663,1310.7
9664,856.982
9665,908.315
9666,1537.32
9667,669.425
9668,1319.41
9669,1368.12
9670,1220.67
9671,1371.51
9672,816.863
9673,1501.82
9674,949.567
9675,998.997
9676,950.083
9677,1106.23
9678,1036.47
9679,996.204
9680,812.223
9681,1253.22
9682,1304.59
9683,827.161
9684,925.609
9685,855.441
9686,863.22
9687,956.742
9688,1040.8
9689,1311.82
9690,816.615
9691,886.671
9692,1303.23
9693,1153.53
9694,1170.75
9695,1362.82
9696,1034.27
9697,1211.89
9698,1205.16
9699,735.494
9700,812.971
9701,970.043
9702,935.798
9703,792.318
9704,966.428
9705,1269.99
9706,947.965
9707,1258.54
9708,1180.23
9709,988.823
9710,849.923
9711,1365.53
9712,1246.14
9713,905.72
9714,961.963
9715,903.073
9716,1259.2
9717,1223.22
9718,1203.3
9719,1185.74
9720,808.908
9721,1030.68
9722,1136.97
9723,965.02
9724,1105.99
9725,939.655
9726,850.185
9727,1313.22
9728,1031.68
9729,970.566
9730,837.472
9731,847.649
9732,1025.5
9733,935.32
9734,985.317
9735,768.039
9736,977.571
9737,1349.6
9738,1333.1
9739,1494.33
9740,1189.41
9741,946.498
9742,1109.24
9743,1129.74
9744,1270.37
9745,1254.72
9746,1439.58
9747,855.906
9748,1075.02
9749,849.003
9750,995.05
9751,1039.88
9752,697.632
9753,904.188
9754,1002.15
9755,877.247
9756,1068.92
9757,964.808
9758,947.647
9759,819.639
9760,830.462
9761,1056.9
9762,1015
9763,1084.57
9764,792.026
9765,826.5
9766,1501.95
9767,1154.99
9768,1178.64
9769,1007.63
9770,708.142
9771,1019.76
9772,721.807
9773,1131.64
9774,837.369
9775,1262.38
9776,973.751
9777,1019.3
9778,1395.4
9779,1027.08
9780,1033.52
9781,894.713
9782,932.921
9783,1136.68
9784,1044.11
9785,1130.45
9786,1082.77
9787,888.693
9788,1363.96
9789,863.174
9790,1166.39
9791,775.274
9792,1488.63
9793,1600.62
9794,1005.44
9795,866.623
9796,1505.48
9797,1068.16
9798,790.331
9799,1044.48
9800,1109.81
9801,816.909
9802,979.104
9803,1432.09
9804,896.851
9805,825.035
9806,919.813
9807,1444.76
9808,1335.62
9809,1048.46
9810,1096.49
9811,890.039
9812,1129.8
9813,1769.13
9814,842.031
9815,759.498
9816,1481.48
9817,1375.27
9818,1254.41
9819,1340.98
9820,1460.79
9821,1312.87
9822,1055.52
9823,1132.45
9824,973.377
9825,1240.61
9826,778.968
9827,1119.82
9828,902.109
9829,664.297
9830,942.276
9831,1039.17
9832,1030.11
9833,1063.23
9834,1202.36
9835,998.645
9836,1185.05
9837,951.611
9838,929.833
9839,768.396
9840,1404.58
9841,1258.11
9842,766.003
9843,685.836
9844,963.995
9845,1374.9
9846,1493.01
9847,1140.16
9848,1045.52
9849,1113.02
9850,1012.18
9851,887.535
9852,889.828
9853,881.658
9854,886.502
9855,1341.02
9856,821.124
9857,1222.6
9858,669.775
9859,755.488
9860,1277.33
9861,1023.15
9862,736.165
9863,1245.52
9864,960.272
9865,1103.77
9866,800.317
9867,1262.75
9868,912.68
9869,989.111
9870,1070.83
9871,907.453
9872,1068.89
9873,965.994
9874,888.327
9875,941.611
9876,983.343
9877,1039.55
9878,1057.64
9879,1164.73
9880,776.468
9881,1051.06
9882,1632.69
9883,1163.92
9884,864.983
9885,673.822
9886,1001.68
9887,820.561
9888,1229.33
9889,795.28
9890,995.593
9891,930.942
9892,1175.76
9893,1475.16
9894,1320.89
9895,988.954
9896,1181.97
9897,956.14
9898,875.181
9899,1188.17
9900,1038.23
9901,1216.96
9902,1282.36
9903,815.525
9904,1182.26
9905,834.731
9906,904.614
9907,1377.79
9908,1174.28
9909,1249.97
9910,864.732
9911,876.343
9912,778.22
9913,1063.98
9914,1322.09
9915,941.375
9916,977.782
9917,1390.04
9918,1097.06
9919,934.055
9920,1173.66
9921,937.069
9922,1206.53
9923,1354.74
9924,962.286
9925,824.971
9926,981.054
9927,1521.26
9928,1307.87
9929,713.393
9930,922.926
9931,764.012
9932,947.595
9933,1049.32
9934,1020.62
9935,1175.62
9936,1022.38
9937,1199.22
9938,1840.73
9939,834.389
9940,1057.65
9941,851.324
9942,934.844
9943,955.85
9944,1128.96
9945,908.382
9946,1183.35
9947,1298
9948,1183.8
9949,695.142
9950,675.432
9951,953.596
9952,1045.06
9953,839.284
9954,880.287
9955,1178.81
9956,914.277
9957,935.844
9958,786.21
9959,1420.79
9960,956.045
9961,753.78
9962,894.508
9963,1170.34
9964,1146.94
9965,1224.17
9966,967.148
9967,1000.84
9968,1467.76
9969,946.398
9970,1133.98
9971,878.335
9972,1107.42
9973,1054.02
9974,853.52
9975,888.388
9976,853.293
9977,1053.95
9978,793.235
9979,1115.4
9980,963.349
9981,977.064
9982,1230.88
9983,925.112
9984,823.704
9985,933.606
9986,978.236
9987,1260.05
9988,844.087
9989,881.119
9990,1144.59
9991,1161.68
9992,861.4
9993,1408.8
9994,1311.72
9995,973.513
9996,929.735
9997,1742.25
9998,1115.32
9999,1103.4
